"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"
"3079"	"ENSG00000147003"	"chrX"	15645441	15646250	"-"	1578
"3080"	"ENSG00000237539"	"chrX"	15664290	15664509	"-"	611
"3081"	"ENSG00000186312"	"chrX"	15693055	15693091	"+"	2409
"3082"	"ENSG00000169239"	"chrX"	15706953	15706981	"+"	7735
"3083"	"ENSG00000200620"	"chrX"	15734331	15734469	"+"	139
"3084"	"ENSG00000169249"	"chrX"	15808595	15808659	"+"	2077
"3085"	"ENSG00000182287"	"chrX"	15843929	15845495	"-"	5362
"3086"	"ENSG00000200566"	"chrX"	15934312	15934426	"-"	115
"3087"	"ENSG00000226536"	"chrX"	15935671	15935964	"+"	337
"3088"	"ENSG00000126010"	"chrX"	16141679	16142489	"+"	1929
"3089"	"ENSG00000238178"	"chrX"	16171064	16171225	"-"	1219
"3090"	"ENSG00000182798"	"chrX"	16185604	16185906	"+"	1611
"3091"	"ENSG00000215313"	"chrX"	16216551	16217412	"-"	862
"3092"	"ENSG00000252648"	"chrX"	16316513	16316597	"+"	85
"3093"	"ENSG00000238623"	"chrX"	16393759	16393855	"+"	97
"3094"	"ENSG00000235071"	"chrX"	16492465	16493463	"-"	999
"3095"	"ENSG00000239333"	"chrX"	16557262	16557562	"-"	301
"3096"	"ENSG00000047230"	"chrX"	16606126	16607898	"-"	5510
"3097"	"ENSG00000265144"	"chrX"	16645135	16645208	"-"	74
"3098"	"ENSG00000169906"	"chrX"	16668281	16668326	"+"	455
"3099"	"ENSG00000169895"	"chrX"	16737755	16738022	"+"	6418
"3100"	"ENSG00000238709"	"chrX"	16785967	16786028	"+"	62
"3101"	"ENSG00000086712"	"chrX"	16804550	16804712	"+"	4460
"3102"	"ENSG00000230180"	"chrX"	16821356	16821476	"+"	121
"3103"	"ENSG00000102054"	"chrX"	16857406	16857513	"-"	7392
"3104"	"ENSG00000222736"	"chrX"	16893269	16893390	"-"	122
"3105"	"ENSG00000223498"	"chrX"	16915774	16916644	"-"	871
"3106"	"ENSG00000199410"	"chrX"	16930338	16930440	"-"	103
"3107"	"ENSG00000169891"	"chrX"	16964814	16965257	"+"	11361
"3108"	"ENSG00000201467"	"chrX"	17062503	17062634	"-"	132
"3109"	"ENSG00000214322"	"chrX"	17117905	17118362	"-"	458
"3110"	"ENSG00000214321"	"chrX"	17300760	17301216	"+"	457
"3111"	"ENSG00000238764"	"chrX"	17376053	17376156	"+"	104
"3112"	"ENSG00000188158"	"chrX"	17393543	17394445	"+"	9213
"3113"	"ENSG00000265465"	"chrX"	17444004	17444077	"+"	74
"3114"	"ENSG00000235834"	"chrX"	17546558	17546881	"+"	1554
"3115"	"ENSG00000230020"	"chrX"	17570470	17570645	"-"	366
"3116"	"ENSG00000226153"	"chrX"	17723459	17723811	"-"	353
"3117"	"ENSG00000047634"	"chrX"	17755588	17755800	"+"	5475
"3118"	"ENSG00000227873"	"chrX"	17787125	17787518	"-"	394
"3119"	"ENSG00000131831"	"chrX"	17818169	17820154	"-"	2622
"3120"	"ENSG00000225066"	"chrX"	17951469	17952943	"+"	1475
"3121"	"ENSG00000225882"	"chrX"	17988317	17988550	"-"	708
"3122"	"ENSG00000177324"	"chrX"	18181051	18183343	"-"	4658
"3123"	"ENSG00000102098"	"chrX"	18257434	18259499	"-"	4368
"3124"	"ENSG00000235211"	"chrX"	18359336	18359466	"+"	131
"3125"	"ENSG00000207025"	"chrX"	18414114	18414215	"-"	102
"3126"	"ENSG00000008086"	"chrX"	18443703	18443815	"+"	3576
"3127"	"ENSG00000236187"	"chrX"	18553199	18554240	"+"	1042
"3128"	"ENSG00000102104"	"chrX"	18658030	18660276	"-"	3485
"3129"	"ENSG00000086717"	"chrX"	18694029	18694250	"+"	3515
"3130"	"ENSG00000237221"	"chrX"	18706762	18707024	"-"	430
"3131"	"ENSG00000196564"	"chrX"	18856827	18857570	"-"	744
"3132"	"ENSG00000223018"	"chrX"	18881682	18881826	"-"	145
"3133"	"ENSG00000224224"	"chrX"	18883889	18884672	"+"	784
"3134"	"ENSG00000237836"	"chrX"	18908414	18908746	"+"	930
"3135"	"ENSG00000044446"	"chrX"	18910418	18911773	"-"	9029
"3136"	"ENSG00000266710"	"chrX"	18933365	18933653	"-"	289
"3137"	"ENSG00000173698"	"chrX"	19007427	19009166	"-"	10174
"3138"	"ENSG00000131828"	"chrX"	19362011	19362212	"+"	4493
"3139"	"ENSG00000180815"	"chrX"	19378174	19378951	"-"	5592
"3140"	"ENSG00000202144"	"chrX"	19394892	19394993	"+"	102
"3141"	"ENSG00000147010"	"chrX"	19552093	19554576	"-"	5830
"3142"	"ENSG00000173681"	"chrX"	19930978	19935452	"-"	8630
"3143"	"ENSG00000206663"	"chrX"	20003176	20003277	"-"	102
"3144"	"ENSG00000184368"	"chrX"	20024831	20026516	"-"	4475
"3145"	"ENSG00000264566"	"chrX"	20035206	20035305	"-"	100
"3146"	"ENSG00000173674"	"chrX"	20142636	20146429	"-"	4427
"3147"	"ENSG00000201882"	"chrX"	20154184	20154253	"-"	70
"3148"	"ENSG00000201592"	"chrX"	20154424	20154503	"-"	80
"3149"	"ENSG00000225037"	"chrX"	20158086	20158353	"+"	378
"3150"	"ENSG00000177189"	"chrX"	20168029	20173638	"-"	9302
"3151"	"ENSG00000252978"	"chrX"	20470226	20470549	"+"	324
"3152"	"ENSG00000206716"	"chrX"	21232755	21232861	"+"	107
"3153"	"ENSG00000149970"	"chrX"	21392536	21393079	"+"	7160
"3154"	"ENSG00000231913"	"chrX"	21439940	21440412	"-"	473
"3155"	"ENSG00000266822"	"chrX"	21581190	21581281	"+"	92
"3156"	"ENSG00000185915"	"chrX"	21673609	21676448	"-"	2840
"3157"	"ENSG00000091482"	"chrX"	21724090	21724512	"-"	1040
"3158"	"ENSG00000012174"	"chrX"	21857754	21857927	"+"	8927
"3159"	"ENSG00000230797"	"chrX"	21874105	21876845	"+"	2741
"3160"	"ENSG00000206639"	"chrX"	21890825	21890926	"+"	102
"3161"	"ENSG00000271286"	"chrX"	21957579	21958278	"+"	700
"3162"	"ENSG00000102172"	"chrX"	21958691	21958991	"+"	2695
"3163"	"ENSG00000102174"	"chrX"	22050559	22051241	"+"	7132
"3164"	"ENSG00000265868"	"chrX"	22072271	22072551	"-"	281
"3165"	"ENSG00000224204"	"chrX"	22180850	22181488	"-"	1906
"3166"	"ENSG00000233067"	"chrX"	22277914	22277959	"-"	1135
"3167"	"ENSG00000175809"	"chrX"	22291065	22292574	"+"	1510
"3168"	"ENSG00000231846"	"chrX"	22446249	22446482	"+"	389
"3169"	"ENSG00000224396"	"chrX"	22453715	22454935	"+"	1221
"3170"	"ENSG00000201095"	"chrX"	22545952	22546058	"+"	107
"3171"	"ENSG00000231011"	"chrX"	22634861	22635260	"-"	400
"3172"	"ENSG00000265819"	"chrX"	22655109	22655194	"+"	86
"3173"	"ENSG00000237019"	"chrX"	22716574	22716681	"+"	382
"3174"	"ENSG00000184735"	"chrX"	23018087	23020204	"+"	2118
"3175"	"ENSG00000174028"	"chrX"	23093875	23094456	"+"	681
"3176"	"ENSG00000221786"	"chrX"	23138949	23139022	"-"	74
"3177"	"ENSG00000228610"	"chrX"	23216456	23216807	"+"	352
"3178"	"ENSG00000165186"	"chrX"	23352133	23353343	"+"	13714
"3179"	"ENSG00000226774"	"chrX"	23369130	23369567	"+"	438
"3180"	"ENSG00000238327"	"chrX"	23525328	23525430	"-"	103
"3181"	"ENSG00000123131"	"chrX"	23682379	23682835	"+"	1904
"3182"	"ENSG00000123130"	"chrX"	23720370	23722099	"-"	5046
"3183"	"ENSG00000263425"	"chrX"	23774289	23774398	"+"	110
"3184"	"ENSG00000233785"	"chrX"	23791109	23791627	"-"	672
"3185"	"ENSG00000202272"	"chrX"	23800327	23800427	"+"	101
"3186"	"ENSG00000130066"	"chrX"	23801290	23801534	"+"	2498
"3187"	"ENSG00000184831"	"chrX"	23851470	23851729	"-"	1152
"3188"	"ENSG00000238103"	"chrX"	23854761	23855459	"-"	699
"3189"	"ENSG00000165182"	"chrX"	23925918	23926446	"+"	1925
"3190"	"ENSG00000174010"	"chrX"	24001837	24007147	"-"	6272
"3191"	"ENSG00000130741"	"chrX"	24072833	24073154	"+"	3472
"3192"	"ENSG00000201407"	"chrX"	24151303	24151434	"+"	132
"3193"	"ENSG00000234230"	"chrX"	24164342	24164568	"-"	417
"3194"	"ENSG00000005889"	"chrX"	24167290	24167370	"+"	9037
"3195"	"ENSG00000264184"	"chrX"	24304662	24304794	"+"	133
"3196"	"ENSG00000223611"	"chrX"	24328979	24331432	"-"	2454
"3197"	"ENSG00000264746"	"chrX"	24366926	24367023	"+"	98
"3198"	"ENSG00000223731"	"chrX"	24380878	24383541	"+"	2664
"3199"	"ENSG00000225071"	"chrX"	24447690	24448037	"-"	348
"3200"	"ENSG00000067992"	"chrX"	24483338	24483678	"+"	2695
"3201"	"ENSG00000214124"	"chrX"	24531567	24531804	"+"	238
"3202"	"ENSG00000265506"	"chrX"	24535357	24535457	"-"	101
"3203"	"ENSG00000260822"	"chrX"	24563633	24568583	"+"	4951
"3204"	"ENSG00000102230"	"chrX"	24576204	24580622	"-"	5555
"3205"	"ENSG00000226222"	"chrX"	24650374	24650718	"+"	345
"3206"	"ENSG00000236836"	"chrX"	24668190	24668266	"+"	275
"3207"	"ENSG00000236487"	"chrX"	24700026	24700265	"+"	416
"3208"	"ENSG00000101868"	"chrX"	24712036	24712121	"+"	6336
"3209"	"ENSG00000264224"	"chrX"	24716239	24716308	"+"	70
"3210"	"ENSG00000251869"	"chrX"	24762558	24762687	"+"	130
"3211"	"ENSG00000232472"	"chrX"	24806509	24807186	"-"	678
"3212"	"ENSG00000004848"	"chrX"	25021811	25023027	"-"	2876
"3213"	"ENSG00000214111"	"chrX"	25047662	25048352	"+"	691
"3214"	"ENSG00000240439"	"chrX"	25078768	25079056	"-"	289
"3215"	"ENSG00000176812"	"chrX"	25212498	25213324	"-"	827
"3216"	"ENSG00000212075"	"chrX"	25224487	25224577	"-"	91
"3217"	"ENSG00000229310"	"chrX"	25609470	25609925	"-"	456
"3218"	"ENSG00000228519"	"chrX"	25663839	25664444	"-"	606
"3219"	"ENSG00000233403"	"chrX"	25896456	25896486	"+"	550
"3220"	"ENSG00000176774"	"chrX"	26156460	26156584	"+"	1811
"3221"	"ENSG00000232446"	"chrX"	26165891	26166398	"+"	508
"3222"	"ENSG00000232030"	"chrX"	26178718	26180013	"+"	1296
"3223"	"ENSG00000227511"	"chrX"	26188169	26189030	"+"	862
"3224"	"ENSG00000176746"	"chrX"	26210557	26210644	"+"	1949
"3225"	"ENSG00000232644"	"chrX"	26218159	26218764	"+"	606
"3226"	"ENSG00000188408"	"chrX"	26234286	26234315	"+"	1216
"3227"	"ENSG00000237171"	"chrX"	26242020	26242775	"+"	756
"3228"	"ENSG00000228464"	"chrX"	26363353	26363657	"+"	650
"3229"	"ENSG00000231388"	"chrX"	26515053	26515331	"+"	1624
"3230"	"ENSG00000230265"	"chrX"	26575792	26576447	"+"	656
"3231"	"ENSG00000259849"	"chrX"	26576454	26579169	"+"	2716
"3232"	"ENSG00000236160"	"chrX"	26675408	26675624	"-"	217
"3233"	"ENSG00000216938"	"chrX"	26704143	26704307	"+"	758
"3234"	"ENSG00000236683"	"chrX"	26766146	26767207	"+"	1062
"3235"	"ENSG00000252491"	"chrX"	26808259	26808403	"+"	145
"3236"	"ENSG00000242021"	"chrX"	27061024	27061237	"-"	887
"3237"	"ENSG00000228933"	"chrX"	27193037	27194501	"-"	2820
"3238"	"ENSG00000233807"	"chrX"	27236248	27236795	"-"	548
"3239"	"ENSG00000252486"	"chrX"	27270236	27270352	"-"	117
"3240"	"ENSG00000235642"	"chrX"	27445894	27446348	"-"	455
"3241"	"ENSG00000224960"	"chrX"	27478921	27481413	"-"	2493
"3242"	"ENSG00000223391"	"chrX"	27535888	27535998	"-"	111
"3243"	"ENSG00000238247"	"chrX"	27536001	27536574	"+"	1541
"3244"	"ENSG00000189186"	"chrX"	27608499	27608557	"+"	4390
"3245"	"ENSG00000231315"	"chrX"	27765013	27765298	"+"	1809
"3246"	"ENSG00000177689"	"chrX"	27826107	27826153	"+"	1953
"3247"	"ENSG00000229731"	"chrX"	27830002	27831019	"+"	1018
"3248"	"ENSG00000226199"	"chrX"	27850292	27851321	"+"	1030
"3249"	"ENSG00000232834"	"chrX"	27865705	27866056	"-"	352
"3250"	"ENSG00000228345"	"chrX"	27872440	27873470	"+"	1031
"3251"	"ENSG00000233243"	"chrX"	27882010	27882466	"+"	457
"3252"	"ENSG00000224589"	"chrX"	27911465	27912176	"-"	712
"3253"	"ENSG00000226372"	"chrX"	27996110	27999566	"-"	3457
"3254"	"ENSG00000263509"	"chrX"	28395080	28395178	"-"	99
"3255"	"ENSG00000223742"	"chrX"	28589649	28590198	"-"	756
"3256"	"ENSG00000169306"	"chrX"	28605516	28606164	"+"	3667
"3257"	"ENSG00000226436"	"chrX"	28677182	28677586	"-"	405
"3258"	"ENSG00000201666"	"chrX"	28942186	28942255	"+"	70
"3259"	"ENSG00000237994"	"chrX"	28960167	28960262	"+"	465
"3260"	"ENSG00000201356"	"chrX"	29000969	29001087	"-"	119
"3261"	"ENSG00000227393"	"chrX"	29387118	29387962	"-"	845
"3262"	"ENSG00000264090"	"chrX"	29592395	29592475	"+"	81
"3263"	"ENSG00000227592"	"chrX"	30035277	30035998	"-"	722
"3264"	"ENSG00000270794"	"chrX"	30227540	30228326	"+"	787
"3265"	"ENSG00000099399"	"chrX"	30233677	30233772	"+"	1610
"3266"	"ENSG00000198798"	"chrX"	30248553	30248934	"+"	2303
"3267"	"ENSG00000120289"	"chrX"	30260057	30262293	"+"	2237
"3268"	"ENSG00000214107"	"chrX"	30261847	30261919	"+"	1969
"3269"	"ENSG00000169297"	"chrX"	30322323	30322940	"-"	2203
"3270"	"ENSG00000266257"	"chrX"	30333202	30333295	"-"	94
"3271"	"ENSG00000120280"	"chrX"	30576941	30578473	"-"	1855
"3272"	"ENSG00000178556"	"chrX"	30635571	30635810	"+"	240
"3273"	"ENSG00000232368"	"chrX"	30648415	30648942	"+"	528
"3274"	"ENSG00000198814"	"chrX"	30671476	30671732	"+"	4511
"3275"	"ENSG00000229331"	"chrX"	30689752	30690011	"+"	397
"3276"	"ENSG00000241886"	"chrX"	30716324	30716534	"+"	562
"3277"	"ENSG00000243055"	"chrX"	30718115	30718301	"-"	651
"3278"	"ENSG00000157625"	"chrX"	30845559	30849692	"-"	12430
"3279"	"ENSG00000231542"	"chrX"	30852740	30852880	"+"	245
"3280"	"ENSG00000235512"	"chrX"	30872438	30872492	"+"	292
"3281"	"ENSG00000132446"	"chrX"	31089360	31090170	"-"	811
"3282"	"ENSG00000198947"	"chrX"	31115794	31116300	"-"	18178
"3283"	"ENSG00000252903"	"chrX"	31366309	31366414	"+"	106
"3284"	"ENSG00000222922"	"chrX"	32120182	32120293	"+"	112
"3285"	"ENSG00000236285"	"chrX"	32224019	32224855	"+"	837
"3286"	"ENSG00000263600"	"chrX"	32601773	32601869	"-"	97
"3287"	"ENSG00000221348"	"chrX"	32659591	32659676	"-"	86
"3288"	"ENSG00000236828"	"chrX"	32773057	32773106	"+"	293
"3289"	"ENSG00000238969"	"chrX"	32866024	32866122	"-"	99
"3290"	"ENSG00000226781"	"chrX"	33059512	33059838	"+"	327
"3291"	"ENSG00000215310"	"chrX"	33429061	33430290	"+"	1230
"3292"	"ENSG00000233928"	"chrX"	33744625	33744752	"+"	512
"3293"	"ENSG00000185448"	"chrX"	34147869	34150447	"-"	2579
"3294"	"ENSG00000185638"	"chrX"	34165153	34165703	"+"	551
"3295"	"ENSG00000233571"	"chrX"	34224842	34224934	"-"	526
"3296"	"ENSG00000236072"	"chrX"	34405839	34406581	"+"	743
"3297"	"ENSG00000271136"	"chrX"	34535037	34535475	"+"	439
"3298"	"ENSG00000147027"	"chrX"	34645181	34648608	"-"	4054
"3299"	"ENSG00000225384"	"chrX"	34735557	34736109	"-"	553
"3300"	"ENSG00000189132"	"chrX"	34960913	34963034	"+"	2122
"3301"	"ENSG00000222864"	"chrX"	35074448	35074575	"-"	128
"3302"	"ENSG00000229347"	"chrX"	35077044	35078091	"+"	1048
"3303"	"ENSG00000252411"	"chrX"	35612290	35612390	"+"	101
"3304"	"ENSG00000230227"	"chrX"	35644247	35645181	"+"	935
"3305"	"ENSG00000233663"	"chrX"	35729028	35730059	"+"	1032
"3306"	"ENSG00000271088"	"chrX"	35759717	35762699	"+"	2983
"3307"	"ENSG00000233880"	"chrX"	35779616	35780596	"+"	981
"3308"	"ENSG00000189023"	"chrX"	35816459	35816671	"+"	1986
"3309"	"ENSG00000271519"	"chrX"	35882975	35887748	"+"	4774
"3310"	"ENSG00000165164"	"chrX"	35937851	35938165	"+"	3613
"3311"	"ENSG00000206733"	"chrX"	36040056	36040162	"-"	107
"3312"	"ENSG00000176034"	"chrX"	36053908	36053971	"+"	2298
"3313"	"ENSG00000229384"	"chrX"	36229213	36229752	"+"	540
"3314"	"ENSG00000205081"	"chrX"	36246735	36246941	"+"	3356
"3315"	"ENSG00000226484"	"chrX"	36383741	36383917	"-"	1861
"3316"	"ENSG00000233921"	"chrX"	36392908	36393298	"-"	391
"3317"	"ENSG00000221729"	"chrX"	36595470	36595565	"+"	96
"3318"	"ENSG00000249467"	"chrX"	36737991	36738294	"+"	304
"3319"	"ENSG00000235510"	"chrX"	36975986	36976212	"+"	227
"3320"	"ENSG00000223723"	"chrX"	36980269	36981498	"-"	1230
"3321"	"ENSG00000231069"	"chrX"	37003596	37004166	"-"	571
"3322"	"ENSG00000198173"	"chrX"	37026432	37029739	"+"	3308
"3323"	"ENSG00000243048"	"chrX"	37061096	37061650	"-"	555
"3324"	"ENSG00000214071"	"chrX"	37095924	37096474	"-"	551
"3325"	"ENSG00000233810"	"chrX"	37150420	37150940	"+"	614
"3326"	"ENSG00000130962"	"chrX"	37208528	37208722	"+"	6180
"3327"	"ENSG00000250349"	"chrX"	37208583	37208648	"+"	954
"3328"	"ENSG00000241607"	"chrX"	37300776	37301321	"+"	546
"3329"	"ENSG00000219186"	"chrX"	37351274	37351801	"+"	528
"3330"	"ENSG00000234355"	"chrX"	37364563	37365113	"+"	551
"3331"	"ENSG00000174678"	"chrX"	37400330	37403447	"-"	3290
"3332"	"ENSG00000147036"	"chrX"	37430822	37431696	"+"	10298
"3333"	"ENSG00000047597"	"chrX"	37545012	37545459	"+"	5206
"3334"	"ENSG00000165168"	"chrX"	37639264	37639375	"+"	4423
"3335"	"ENSG00000165169"	"chrX"	37696010	37696612	"-"	3186
"3336"	"ENSG00000206983"	"chrX"	37729362	37729468	"+"	107
"3337"	"ENSG00000259977"	"chrX"	37765400	37765862	"+"	710
"3338"	"ENSG00000224339"	"chrX"	37805137	37806028	"+"	892
"3339"	"ENSG00000187516"	"chrX"	37850070	37850569	"+"	500
"3340"	"ENSG00000229674"	"chrX"	37853597	37854043	"+"	447
"3341"	"ENSG00000147041"	"chrX"	37865835	37865921	"+"	4894
"3342"	"ENSG00000221466"	"chrX"	37883148	37883239	"-"	92
"3343"	"ENSG00000101955"	"chrX"	38008589	38009147	"-"	2105
"3344"	"ENSG00000226679"	"chrX"	38080644	38081052	"+"	655
"3345"	"ENSG00000156313"	"chrX"	38128416	38129085	"-"	7143
"3346"	"ENSG00000252050"	"chrX"	38167365	38167494	"-"	130
"3347"	"ENSG00000036473"	"chrX"	38211798	38212026	"+"	1585
"3348"	"ENSG00000227988"	"chrX"	38254622	38255148	"-"	527
"3349"	"ENSG00000232370"	"chrX"	38338468	38339166	"+"	699
"3350"	"ENSG00000229735"	"chrX"	38344005	38344517	"-"	513
"3351"	"ENSG00000233007"	"chrX"	38391176	38393427	"-"	2252
"3352"	"ENSG00000156298"	"chrX"	38420623	38420880	"+"	3105
"3353"	"ENSG00000238606"	"chrX"	38467468	38467529	"+"	62
"3354"	"ENSG00000235806"	"chrX"	38629584	38629828	"+"	1180
"3355"	"ENSG00000165175"	"chrX"	38660685	38660740	"+"	2592
"3356"	"ENSG00000238123"	"chrX"	38660821	38661045	"-"	376
"3357"	"ENSG00000207122"	"chrX"	38940433	38940538	"-"	106
"3358"	"ENSG00000224610"	"chrX"	39085356	39085949	"-"	828
"3359"	"ENSG00000235304"	"chrX"	39164210	39165421	"-"	1773
"3360"	"ENSG00000236747"	"chrX"	39226539	39226677	"-"	880
"3361"	"ENSG00000234191"	"chrX"	39260506	39260772	"-"	786
"3362"	"ENSG00000263730"	"chrX"	39520470	39520575	"+"	106
"3363"	"ENSG00000264618"	"chrX"	39645780	39646077	"-"	298
"3364"	"ENSG00000228232"	"chrX"	39646386	39647390	"-"	1005
"3365"	"ENSG00000270759"	"chrX"	39650834	39651158	"-"	325
"3366"	"ENSG00000261435"	"chrX"	39696790	39698534	"-"	1976
"3367"	"ENSG00000263972"	"chrX"	39696815	39696867	"+"	53
"3368"	"ENSG00000214047"	"chrX"	39724678	39725142	"+"	465
"3369"	"ENSG00000223486"	"chrX"	39868529	39869054	"+"	2691
"3370"	"ENSG00000183337"	"chrX"	39909068	39909244	"-"	7642
"3371"	"ENSG00000236393"	"chrX"	40122170	40122805	"+"	3120
"3372"	"ENSG00000238920"	"chrX"	40144349	40144452	"+"	104
"3373"	"ENSG00000214045"	"chrX"	40218436	40219979	"-"	1544
"3374"	"ENSG00000206677"	"chrX"	40352092	40352192	"+"	101
"3375"	"ENSG00000235685"	"chrX"	40374147	40374244	"+"	221
"3376"	"ENSG00000238730"	"chrX"	40394754	40394815	"-"	62
"3377"	"ENSG00000182220"	"chrX"	40440146	40440354	"+"	2587
"3378"	"ENSG00000238205"	"chrX"	40482836	40483112	"+"	277
"3379"	"ENSG00000185753"	"chrX"	40488285	40490025	"-"	3944
"3380"	"ENSG00000180182"	"chrX"	40507558	40511131	"-"	9656
"3381"	"ENSG00000234636"	"chrX"	40594652	40595042	"+"	897
"3382"	"ENSG00000270791"	"chrX"	40617736	40618303	"+"	568
"3383"	"ENSG00000214031"	"chrX"	40619357	40620523	"-"	1167
"3384"	"ENSG00000237661"	"chrX"	40691097	40691815	"-"	719
"3385"	"ENSG00000238222"	"chrX"	40693738	40695258	"+"	1521
"3386"	"ENSG00000232801"	"chrX"	40749900	40750790	"-"	891
"3387"	"ENSG00000189145"	"chrX"	40767237	40767644	"+"	408
"3388"	"ENSG00000216866"	"chrX"	40794198	40795117	"-"	920
"3389"	"ENSG00000237931"	"chrX"	40936252	40937003	"+"	752
"3390"	"ENSG00000124486"	"chrX"	40944888	40945362	"+"	13962
"3391"	"ENSG00000269941"	"chrX"	41092886	41093536	"+"	651
"3392"	"ENSG00000223714"	"chrX"	41134992	41135136	"+"	835
"3393"	"ENSG00000199564"	"chrX"	41152051	41152169	"+"	119
"3394"	"ENSG00000238426"	"chrX"	41175741	41175842	"+"	102
"3395"	"ENSG00000226641"	"chrX"	41181854	41182364	"-"	511
"3396"	"ENSG00000215301"	"chrX"	41192651	41193550	"+"	6689
"3397"	"ENSG00000264573"	"chrX"	41204835	41205129	"-"	295
"3398"	"ENSG00000188937"	"chrX"	41306687	41307179	"+"	2988
"3399"	"ENSG00000225238"	"chrX"	41331517	41331906	"-"	390
"3400"	"ENSG00000147044"	"chrX"	41374187	41379849	"-"	10547
"3401"	"ENSG00000233033"	"chrX"	41379289	41379619	"+"	515
"3402"	"ENSG00000212207"	"chrX"	41430176	41430282	"-"	107
"3403"	"ENSG00000265741"	"chrX"	41496727	41497012	"+"	286
"3404"	"ENSG00000217624"	"chrX"	41535013	41535747	"-"	735
"3405"	"ENSG00000242559"	"chrX"	41542424	41542719	"-"	296
"3406"	"ENSG00000171659"	"chrX"	41548226	41548337	"+"	1924
"3407"	"ENSG00000171657"	"chrX"	41583408	41583542	"+"	3349
"3408"	"ENSG00000229822"	"chrX"	41607475	41607861	"+"	387
"3409"	"ENSG00000237875"	"chrX"	41649445	41649503	"-"	59
"3410"	"ENSG00000251807"	"chrX"	41778507	41778602	"-"	96
"3411"	"ENSG00000233103"	"chrX"	41907136	41907360	"-"	478
"3412"	"ENSG00000228847"	"chrX"	41958007	41958426	"-"	420
"3413"	"ENSG00000212560"	"chrX"	41998678	41998783	"-"	106
"3414"	"ENSG00000228780"	"chrX"	42009764	42009997	"-"	234
"3415"	"ENSG00000206896"	"chrX"	42033532	42033638	"-"	107
"3416"	"ENSG00000231772"	"chrX"	42111712	42111807	"+"	1308
"3417"	"ENSG00000102055"	"chrX"	42636722	42637330	"-"	609
"3418"	"ENSG00000270280"	"chrX"	42859423	42859645	"+"	223
"3419"	"ENSG00000224294"	"chrX"	43036243	43036454	"+"	2228
"3420"	"ENSG00000237206"	"chrX"	43137374	43138907	"-"	1534
"3421"	"ENSG00000231750"	"chrX"	43266914	43267808	"-"	895
"3422"	"ENSG00000189221"	"chrX"	43515467	43515662	"+"	4213
"3423"	"ENSG00000069535"	"chrX"	43625858	43626865	"-"	3050
"3424"	"ENSG00000124479"	"chrX"	43808022	43809272	"-"	1833
"3425"	"ENSG00000236276"	"chrX"	43808978	43809326	"+"	737
"3426"	"ENSG00000214019"	"chrX"	43888578	43890167	"+"	1590
"3427"	"ENSG00000183690"	"chrX"	44007128	44008142	"-"	3319
"3428"	"ENSG00000198414"	"chrX"	44143162	44145492	"+"	2331
"3429"	"ENSG00000214018"	"chrX"	44168560	44169722	"-"	1163
"3430"	"ENSG00000200702"	"chrX"	44260849	44260950	"+"	102
"3431"	"ENSG00000224054"	"chrX"	44325937	44325994	"+"	1569
"3432"	"ENSG00000215035"	"chrX"	44335273	44335868	"-"	1057
"3433"	"ENSG00000069509"	"chrX"	44382885	44383521	"-"	1399
"3434"	"ENSG00000252120"	"chrX"	44436600	44436684	"-"	85
"3435"	"ENSG00000233543"	"chrX"	44492938	44494478	"+"	1541
"3436"	"ENSG00000229168"	"chrX"	44508375	44508965	"+"	591
"3437"	"ENSG00000214016"	"chrX"	44600333	44601210	"+"	878
"3438"	"ENSG00000242065"	"chrX"	44632021	44632307	"-"	287
"3439"	"ENSG00000189037"	"chrX"	44703249	44704130	"+"	882
"3440"	"ENSG00000147050"	"chrX"	44732757	44732958	"+"	6805
"3441"	"ENSG00000252113"	"chrX"	44744751	44744811	"+"	61
"3442"	"ENSG00000147113"	"chrX"	45007619	45011237	"-"	6720
"3443"	"ENSG00000229491"	"chrX"	45042496	45042674	"+"	1725
"3444"	"ENSG00000237782"	"chrX"	45240772	45241325	"-"	554
"3445"	"ENSG00000229563"	"chrX"	45364633	45364710	"+"	5260
"3446"	"ENSG00000214282"	"chrX"	45491537	45492978	"-"	1442
"3447"	"ENSG00000204915"	"chrX"	45590241	45591177	"+"	937
"3448"	"ENSG00000270069"	"chrX"	45604639	45605528	"-"	2785
"3449"	"ENSG00000207870"	"chrX"	45605585	45605694	"-"	110
"3450"	"ENSG00000207725"	"chrX"	45606421	45606530	"-"	110
"3451"	"ENSG00000269902"	"chrX"	45624175	45624702	"-"	528
"3452"	"ENSG00000231566"	"chrX"	45707328	45707648	"-"	2097
"3453"	"ENSG00000212347"	"chrX"	45752347	45752414	"-"	68
"3454"	"ENSG00000215286"	"chrX"	45772553	45773306	"+"	754
"3455"	"ENSG00000234613"	"chrX"	45772702	45773417	"-"	767
"3456"	"ENSG00000224701"	"chrX"	45811197	45811768	"-"	572
"3457"	"ENSG00000213100"	"chrX"	45842800	45843799	"+"	1000
"3458"	"ENSG00000214009"	"chrX"	45918186	45918963	"-"	778
"3459"	"ENSG00000229145"	"chrX"	46147451	46148563	"-"	1113
"3460"	"ENSG00000236751"	"chrX"	46185359	46185889	"-"	626
"3461"	"ENSG00000231235"	"chrX"	46277885	46279514	"-"	1630
